,starts,ends
188,2871.0054234459744,2872.3821443471006
189,2876.846057571965,2885.52357113058
190,2893.3249895702966,2900.6675010429703
191,2903.003754693367,2903.671255736337
192,2911.4726741760537,2915.769712140175
193,2923.070504797664,2924.9895702962035
194,2943.72131831456,2944.7642886942012
195,2953.1497705465167,2953.5252398831876
196,2956.654151022111,2957.154776804339
197,2960.325406758448,2960.867751355862
198,2964.163537755528,2964.5807259073845
199,2967.7513558614937,2968.0851063829787
200,2971.297455152274,2971.7146433041303
201,2974.7601168126826,2975.219023779725
