,starts,ends
65,757.1309424520433,762.4687239366139
66,776.4386989157631,776.9808173477899
67,778.8156797331109,779.8582151793161
68,784.0283569641367,785.0291909924937
69,786.3219349457881,789.1993327773145
70,790.4920767306088,793.8281901584654
71,800.2919099249374,801.2927439532943
72,819.8081734778982,820.8090075062552
73,838.2402001668056,839.0742285237698
74,859.4245204336947,862.9691409507923
75,871.1426188490409,872.0183486238532
76,874.603836530442,878.1901584653878
77,883.3194328607173,884.1117597998332
78,938.5321100917431,939.6580483736446
79,941.1175979983319,942.3686405337781
80,953.7948290241868,954.3369474562135
81,961.6763969974979,964.8040033361134
82,976.1884904086738,980.1501251042536
83,982.0266889074228,989.8248540450376
84,991.9516263552961,994.7456213511259
85,1003.2944120100083,1004.9207673060884
86,1008.1317764804003,1011.3427856547122
87,1012.9691409507923,1014.1784820683903
88,1016.0550458715596,1017.1809841534612
89,1022.393661384487,1025.81317764804
90,1027.6063386155129,1029.5246038365303
91,1033.236030025021,1034.278565471226
92,1043.327773144287,1045.4128440366972
93,1087.8231859883235,1088.9908256880733
94,1138.2402001668056,1139.3661384487073
95,1166.1801501251043,1167.8482068390324
96,1171.142618849041,1173.2693911592994
97,1178.60717264387,1179.3994995829858
98,1182.7773144286905,1183.5696413678065
99,1189.2827356130108,1190.158465387823
100,1207.7564637197665,1208.7572977481234
101,1211.509591326105,1213.0108423686406
102,1214.4286905754795,1216.4720600500416
103,1225.2293577981652,1226.230191826522
104,1247.372810675563,1248.1234361968307
105,1379.7331109257714,1380.7756463719766
106,1434.8206839032528,1439.1159299416179
107,1440.4503753127606,1443.7030859049207
108,1446.6221851542953,1453.5446205170977
109,1454.7956630525437,1457.1309424520434
110,1459.883236030025,1460.6755629691409
111,1462.9691409507923,1463.886572143453
112,1481.4845704753961,1482.3603002502084
113,1519.8081734778982,1520.9341117597999
114,1523.561301084237,1524.603836530442
115,1578.4820683903251,1579.5246038365303
116,1583.6113427856546,1584.4870725604671
117,1586.6555462885738,1590.116763969975
118,1594.745621351126,1597.9149291075896
119,1600.0834028356965,1602.9190992493745
120,1605.7547956630526,1614.6371976647206
121,1621.3094245204336,1621.8515429524602
122,1666.5971643035864,1670.7256046705588
123,1683.5696413678065,1684.9874895746455
124,1686.28023352794,1687.2810675562969
125,1696.5387823185988,1697.4562135112594
126,1702.2935779816514,1709.090909090909
127,1712.0517097581317,1712.7606338615512
128,1717.7231025854878,1718.723936613845
129,1720.5170975813178,1721.559633027523
130,1723.1025854879065,1724.395329441201
131,1727.2310258548791,1727.9399499582985
132,1730.5254378648874,1734.2368640533778
133,1736.28023352794,1738.1984987489575
134,1741.0758965804837,1747.4562135112594
135,1750.6255212677231,1757.8815679733111
136,1760.6755629691409,1771.976647206005
137,1798.7072560467057,1800.5838198498748
138,1806.7556296914095,1807.67306088407
139,1809.466221851543,1810.1751459549625
140,1821.601334445371,1826.7723102585487
141,1835.11259382819,1836.0300250208506
142,1842.2018348623853,1846.0383653044203
143,1852.001668056714,1855.3794829024187
144,1860.0083402835696,1863.5529608006673
145,1890.9090909090908,1893.6196830692243
146,1930.5671392827355,1931.651376146789
147,1932.9858215179315,1933.861551292744
148,1941.4095079232693,1942.160133444537
149,1943.6613844870726,1946.580483736447
150,1948.8323603002502,1953.0025020850708
151,1956.880733944954,1957.5062552126772
152,2002.2935779816514,2003.4612176814012
153,2008.673894912427,2010.4253544620517
154,2018.1818181818182,2020.0583819849874
155,2044.8290241868224,2047.1226021684738
156,2122.6438698915763,2123.4778982485404
157,2129.649708090075,2130.650542118432
158,2141.6180150125106,2142.368640533778
159,2155.421184320267,2156.1718098415345
160,2176.9391159299416,2177.9816513761466
161,2179.7748123436195,2184.6121768140115
162,2187.1559633027523,2191.326105087573
163,2195.4545454545455,2196.622185154295
164,2198.2485404503755,2200.0
165,2205.838198498749,2206.04670558799
166,2228.8156797331108,2239.9499582985823
167,2243.4528773978313,2248.0817347789825
168,2249.3744787322767,2253.2944120100083
169,2254.6288573811507,2255.7964970809007
170,2260.2168473728107,2261.301084236864
171,2269.3077564637197,2270.141784820684
172,2271.809841534612,2272.5187656380317
173,2274.812343619683,2275.187656380317
174,2276.9391159299416,2279.274395329441
175,2285.4045037531278,2286.28023352794
176,2305.1292743953295,2305.3377814845703
177,2310.884070058382,2311.968306922435
178,2316.6805671392826,2317.389491242702
179,2334.111759799833,2337.698081734779
180,2343.6613844870726,2344.7039199332776
181,2346.163469557965,2348.3319432860717
182,2352.5854879065887,2352.9190992493745
183,2354.670558798999,2358.256880733945
184,2359.7581317764802,2360.4253544620515
185,2364.5954962468722,2365.4295246038364
186,2380.6922435362803,2383.3194328607174
187,2418.6405337781484,2419.015846538782
188,2467.8899082568805,2468.181818181818
189,2501.876563803169,2502.3352793994995
190,2503.7948290241866,2504.045037531276
191,2514.3869891576314,2515.095913261051
192,2673.436196830692,2674.812343619683
193,2688.865721434529,2689.908256880734
194,2701.0842368640533,2701.9182652210175
195,2723.769808173478,2724.0617180984154
196,2744.6622185154297,2747.4145120934113
197,2749.416180150125,2753.0859049207675
198,2755.254378648874,2755.671392827356
199,2757.67306088407,2760.3419516263552
200,2765.0542118432027,2767.389491242702
201,2769.599666388657,2770.6005004170142
202,2776.7306088407004,2778.9407839866553
203,2789.0742285237698,2792.4103419516264
204,2798.0817347789825,2800.625521267723
205,2803.5029190992495,2838.4904086738948
206,2840.658882402002,2842.285237698082
207,2844.2452043369476,2848.415346121768
208,2853.5446205170974,2861.3427856547123
209,2863.344453711426,2873.769808173478
210,2876.7306088407004,2877.606338615513
211,2892.118432026689,2893.2860717264384
212,2894.578815679733,2895.4962468723934
213,2896.7055879899917,2897.456213511259
214,2900.7089241034196,2904.045037531276
215,2910.258548790659,2911.8015012510423
216,2921.8515429524605,2922.435362802335
217,2923.811509591326,2924.64553794829
218,2942.4937447873226,2943.536280233528
219,2951.9182652210175,2952.293577981651
220,2955.421184320267,2955.9216013344453
221,2959.090909090909,2959.6330275229357
222,2962.927439532944,2963.344453711426
223,2966.5137614678897,2966.8473728106756
224,2970.0583819849876,2970.4753961634697
225,2973.519599666389,2973.9783152627188
