,starts,ends
77,993.4918648310388,995.1606174384648
78,1003.7129745515227,1004.2136003337506
79,1009.5953274926993,1011.764705882353
80,1025.0312891113892,1026.2411347517732
81,1028.035043804756,1028.8277012932833
82,1043.7630371297455,1044.7225698790155
83,1166.6666666666667,1168.3354192740926
84,1179.09887359199,1179.8915310805173
85,1183.270755110555,1184.0634125990823
86,1189.7788902795162,1190.6549853984147
87,1212.0150187734669,1213.5168961201502
88,1216.0617438464749,1216.9795577805592
89,1247.8931998331248,1248.6441385064666
90,1436.6291197329997,1437.546933667084
91,1438.7984981226534,1439.7163120567377
92,1441.0513141426784,1442.0108468919484
93,1447.2256987901544,1448.811013767209
94,1455.4025865665417,1457.738840216938
95,1460.4922820191907,1461.284939507718
96,1463.5794743429287,1464.497288277013
97,1482.1026282853568,1482.9787234042553
98,1524.1969128076764,1525.2398831873174
99,1584.2720066750105,1585.148101793909
100,1587.3174801835628,1590.7801418439717
101,1596.5790571547768,1598.581560283688
102,1600.7509386733418,1601.3767209011264
103,1606.42469753859,1613.6003337505215
104,1614.6433041301627,1615.310805173133
105,1621.985815602837,1622.5281602002503
106,1668.418856904464,1669.5035460992908
107,1670.7133917396748,1671.4226115978306
108,1684.2720066750105,1685.6904463913227
109,1686.9837296620776,1687.9849812265331
110,1703.0037546933668,1704.3804755944932
111,1706.7584480600751,1707.5928243637882
112,1712.7659574468087,1713.4751773049645
113,1723.8214434710055,1725.1147267417607
114,1727.9516061743848,1728.6608260325409
115,1731.247392574051,1731.7897371714644
116,1732.9161451814768,1734.9603671255736
117,1737.0045890696706,1738.9236545682104
118,1741.8022528160202,1743.0538172715897
119,1746.3913224864414,1748.1852315394244
120,1751.3558614935337,1752.7743012098458
121,1753.8589904046726,1758.6149353358364
122,1761.410095953275,1765.4151022110973
123,1767.7513558614937,1769.2115143929914
124,1770.3796412181896,1770.8802670004172
125,1772.0483938256154,1772.7158948685858
126,1800.584063412599,1801.335002085941
127,1810.221109720484,1810.93032957864
128,1825.8239465999166,1827.5344180225281
129,1843.971631205674,1844.5139758030873
130,1845.5569461827286,1846.808510638298
131,1852.7743012098458,1856.1535252398833
132,1861.8272841051314,1863.2874426366293
133,1891.697955778056,1892.407175636212
134,1942.2194409678766,1942.9703796412182
135,1944.4722569879016,1946.2661660408846
136,1950.8969545264915,1951.8564872757615
137,1952.9411764705883,1953.817271589487
138,1957.6971214017524,1958.322903629537
139,2010.596579057155,2011.2640801001253
140,2019.023779724656,2020.9011264080102
141,2046.6416353775553,2047.9766374634962
142,2123.529411764706,2124.363788068419
143,2142.5114726741763,2143.2624113475176
144,2156.320400500626,2157.0713391739678
145,2180.6841885690446,2185.52357113058
146,2188.0684188569044,2192.2403003754694
147,2199.165623696287,2200.9178139340843
148,2206.7584480600754,2206.9670421360033
149,2230.9553608677516,2232.540675844806
150,2233.5836462244474,2235.5861493533585
151,2236.795994993742,2239.6328744263665
152,2244.3888193575303,2245.223195661243
153,2246.349603671256,2247.851481017939
154,2251.3558614935337,2252.1902377972465
155,2255.569461827284,2256.7375886524824
156,2270.2544847726326,2271.0888610763454
157,2272.7576136837715,2273.4668335419274
158,2275.7613683771383,2276.136837713809
159,2277.8890279516063,2278.389653733834
160,2286.357947434293,2287.2340425531916
161,2306.090947017105,2306.299541093033
162,2317.6470588235297,2318.3562786816856
163,2335.0855235711306,2336.462244472257
164,2344.6391322486443,2345.6821026282855
165,2353.566958698373,2353.900709219858
166,2355.6528994576556,2359.2407175636213
167,2360.7425949103044,2361.4100959532752
168,2365.5819774718398,2366.416353775553
169,2381.6854401335004,2384.3137254901962
170,2400.750938673342,2401.8356278681686
171,2409.9290780141846,2411.5561118064247
172,2412.8076762619944,2414.0592407175636
173,2419.6495619524408,2421.068001668753
174,2424.9061326658325,2427.7430120984563
175,2441.0513141426786,2441.718815185649
176,2442.845223195661,2443.6378806841885
177,2468.919482686692,2469.7955778055903
178,2478.4313725490197,2479.140592407176
179,2492.9078014184397,2495.7029620358785
180,2502.9203170629953,2503.3792240300377
181,2504.8393825615353,2505.0896954526493
182,2515.4359616186903,2516.145181476846
183,2702.2110972048395,2703.0454735085523
184,2724.9061326658325,2725.198164372132
185,2747.517730496454,2748.5607008760953
186,2752.1902377972465,2752.9411764705883
187,2756.4038381309974,2756.821026282854
188,2760.492282019191,2761.4935335836462
189,2777.8890279516063,2778.9319983312475
190,2791.489361702128,2793.57530246141
191,2800.5423445974134,2801.793909052983
192,2804.672507300793,2807.1756362119318
193,2808.8861076345434,2811.5978306216107
194,2813.1831455986653,2813.6837713808927
195,2816.2286191072176,2819.023779724656
196,2820.442219440968,2822.9036295369215
197,2825.8656654151023,2826.36629119733
198,2829.9123904881103,2831.4559866499794
199,2832.7075511055486,2833.541927409262
200,2857.738840216938,2858.322903629537
201,2874.0508969545267,2874.968710888611
202,2877.930746766792,2879.8080934501463
203,2881.226533166458,2883.1873174801835
204,2884.4806007509387,2885.52357113058
205,2893.3249895702966,2894.4931163954943
206,2895.7863996662495,2896.704213600334
207,2897.9140592407175,2898.6649979140593
208,2903.003754693367,2905.2565707133917
209,2911.4726741760537,2913.0162703379224
210,2923.070504797664,2923.654568210263
211,2925.0312891113895,2926.825198164372
212,2943.72131831456,2944.7642886942012
213,2953.1497705465167,2953.5252398831876
214,2956.654151022111,2957.154776804339
215,2960.325406758448,2960.867751355862
216,2964.163537755528,2964.5807259073845
217,2967.7513558614937,2968.0851063829787
218,2971.297455152274,2971.7146433041303
219,2974.7601168126826,2975.219023779725
