,starts,ends
64,757.4468085106383,762.7868168544014
65,776.7626199415937,777.3049645390071
66,779.1405924071756,780.1835627868169
67,784.3554443053818,785.3566958698374
68,786.6499791405924,789.5285773884023
69,790.8218606591573,792.407175636212
70,793.6170212765958,794.1593658740093
71,800.6257822277847,801.6270337922404
72,820.1501877346684,821.1514392991239
73,838.5899040467251,840.6341259908219
74,859.7830621610346,863.3291614518148
75,871.506049228202,872.3821443471006
76,874.9687108886108,878.5565289945766
77,883.6879432624114,884.4806007509387
78,938.9236545682103,940.0500625782229
79,954.1927409261577,954.7350855235712
80,962.0775969962453,963.0371297455152
81,964.372131831456,965.206508135169
82,976.5957446808511,980.5590321234878
83,982.436378806842,990.2377972465582
84,992.3654568210263,995.1606174384648
85,1003.7129745515227,1004.2136003337506
86,1009.5953274926993,1011.764705882353
87,1016.4789319983313,1017.6053400083438
88,1025.0312891113892,1026.2411347517732
89,1028.035043804756,1028.8277012932833
90,1033.6670838548187,1034.71005423446
91,1043.7630371297455,1045.848977889028
92,1088.2770129328328,1089.445139758031
93,1138.715060492282,1139.8414685022947
94,1166.6666666666667,1168.3354192740926
95,1171.6312056737588,1173.758865248227
96,1179.09887359199,1179.8915310805173
97,1183.270755110555,1184.0634125990823
98,1189.7788902795162,1190.6549853984147
99,1208.2603254067585,1210.5131414267835
100,1212.0150187734669,1213.5168961201502
101,1214.9353358364624,1216.9795577805592
102,1225.7405089695453,1226.7417605340008
103,1232.8327075511056,1233.9173967459324
104,1247.8931998331248,1248.6441385064666
105,1380.308719232374,1381.351689612015
106,1436.6291197329997,1439.7163120567377
107,1441.0513141426784,1443.1789737171464
108,1447.2256987901544,1448.811013767209
109,1451.188986232791,1452.1068001668752
110,1455.4025865665417,1457.738840216938
111,1460.4922820191907,1461.284939507718
112,1463.5794743429287,1464.497288277013
113,1482.1026282853568,1482.9787234042553
114,1517.1881518564874,1518.523153942428
115,1520.4422194409678,1521.5686274509806
116,1524.1969128076764,1525.2398831873174
117,1579.1405924071757,1580.183562786817
118,1584.2720066750105,1585.148101793909
119,1587.3174801835628,1590.7801418439717
120,1592.8660826032542,1598.581560283688
121,1600.7509386733418,1602.4196912807677
122,1606.42469753859,1615.310805173133
123,1621.985815602837,1622.5281602002503
124,1667.2924488944516,1671.4226115978306
125,1684.2720066750105,1685.6904463913227
126,1686.9837296620776,1687.9849812265331
127,1697.2465581977472,1698.1643721318314
128,1703.0037546933668,1704.3804755944932
129,1705.6320400500626,1709.8039215686276
130,1712.7659574468087,1713.4751773049645
131,1718.4397163120568,1719.4409678765123
132,1721.2348769294954,1722.2778473091364
133,1723.8214434710055,1725.1147267417607
134,1727.9516061743848,1734.9603671255736
135,1737.0045890696706,1738.9236545682104
136,1741.8022528160202,1748.1852315394244
137,1751.3558614935337,1752.7743012098458
138,1753.8589904046726,1759.9082186065916
139,1761.410095953275,1772.7158948685858
140,1799.4576554025866,1801.335002085941
141,1807.509386733417,1808.4272006675012
142,1810.221109720484,1810.93032957864
143,1822.3612849395079,1827.5344180225281
144,1835.878181059658,1836.7959949937422
145,1842.9703796412182,1846.808510638298
146,1852.7743012098458,1856.1535252398833
147,1860.7843137254904,1864.3304130162703
148,1891.697955778056,1894.409678765123
149,1931.372549019608,1932.4572382144347
150,1933.7922403003756,1934.6683354192742
151,1942.2194409678766,1942.9703796412182
152,1944.4722569879016,1947.392574050897
153,1949.645390070922,1953.817271589487
154,1957.6971214017524,1958.322903629537
155,2003.1289111389237,2004.297037964122
156,2009.511889862328,2011.2640801001253
157,2019.023779724656,2020.9011264080102
158,2045.6821026282855,2047.9766374634962
159,2123.529411764706,2124.363788068419
160,2130.538172715895,2131.5394242803504
161,2142.5114726741763,2143.2624113475176
162,2156.320400500626,2157.0713391739678
163,2177.847309136421,2178.890279516062
164,2180.6841885690446,2185.52357113058
165,2188.0684188569044,2192.2403003754694
166,2193.742177722153,2197.5385899040466
167,2199.165623696287,2200.9178139340843
168,2206.7584480600754,2206.9670421360033
169,2229.745515227368,2235.5861493533585
170,2236.795994993742,2239.6328744263665
171,2244.3888193575303,2249.0196078431372
172,2250.3128911138924,2254.2344597413435
173,2255.569461827284,2256.7375886524824
174,2261.1597830621613,2262.244472256988
175,2270.2544847726326,2271.0888610763454
176,2272.7576136837715,2273.4668335419274
177,2275.7613683771383,2276.136837713809
178,2277.8890279516063,2278.389653733834
179,2279.4326241134754,2280.2252816020027
180,2286.357947434293,2287.2340425531916
181,2306.090947017105,2306.299541093033
182,2311.848143512724,2312.9328327075514
183,2317.6470588235297,2318.3562786816856
184,2335.0855235711306,2338.6733416770967
185,2344.6391322486443,2345.6821026282855
186,2348.268669169796,2349.311639549437
187,2353.566958698373,2353.900709219858
188,2355.6528994576556,2359.2407175636213
189,2360.7425949103044,2361.4100959532752
190,2365.5819774718398,2366.416353775553
191,2377.47183979975,2378.347934918648
192,2381.6854401335004,2384.3137254901962
193,2386.3996662494787,2387.3591989987485
194,2400.750938673342,2401.8356278681686
195,2409.9290780141846,2414.0592407175636
196,2415.894868585732,2417.271589486859
197,2419.6495619524408,2421.068001668753
198,2423.8214434710058,2427.7430120984563
199,2428.994576554026,2430.0375469336673
200,2434.8769294952026,2435.7113057989154
201,2441.0513141426786,2443.6378806841885
202,2468.919482686692,2469.7955778055903
203,2477.096370463079,2480.1001251564458
204,2492.9078014184397,2495.7029620358785
205,2502.9203170629953,2503.3792240300377
206,2504.8393825615353,2505.0896954526493
207,2515.4359616186903,2516.145181476846
208,2518.6065915727995,2520.7342511472675
209,2536.795994993742,2538.005840634126
210,2689.9874843554444,2691.0304547350856
211,2702.2110972048395,2703.0454735085523
212,2724.9061326658325,2725.198164372132
213,2747.517730496454,2748.5607008760953
214,2752.1902377972465,2754.2344597413435
215,2756.4038381309974,2756.821026282854
216,2760.492282019191,2761.4935335836462
217,2767.50104297038,2768.544013350021
218,2770.7551105548605,2771.756362119316
219,2777.8890279516063,2780.1001251564458
220,2790.2377972465583,2793.57530246141
221,2800.5423445974134,2801.793909052983
222,2804.672507300793,2807.1756362119318
223,2808.8861076345434,2811.5978306216107
224,2813.1831455986653,2814.76846057572
225,2816.2286191072176,2819.023779724656
226,2820.442219440968,2824.113475177305
227,2825.8656654151023,2835.544430538173
228,2837.046307884856,2838.0892782644974
229,2857.738840216938,2858.322903629537
230,2869.920734251147,2870.9637046307885
231,2874.0508969545267,2874.968710888611
232,2876.846057571965,2879.8080934501463
233,2881.226533166458,2885.52357113058
234,2893.3249895702966,2898.6649979140593
235,2900.7092198581563,2905.2565707133917
236,2911.4726741760537,2915.769712140175
237,2923.070504797664,2926.825198164372
238,2943.72131831456,2944.7642886942012
239,2953.1497705465167,2953.5252398831876
240,2956.654151022111,2957.154776804339
241,2960.325406758448,2960.867751355862
242,2964.163537755528,2964.5807259073845
243,2967.7513558614937,2968.0851063829787
244,2971.297455152274,2971.7146433041303
245,2974.7601168126826,2975.219023779725
